"Measure.volume","Left.Lateral.Ventricle","Left.Inf.Lat.Vent","Left.Cerebellum.White.Matter","Left.Cerebellum.Cortex","Left.Thalamus.Proper","Left.Caudate","Left.Putamen","Left.Pallidum","X3rd.Ventricle","X4th.Ventricle","Brain.Stem","Left.Hippocampus","Left.Amygdala","CSF","Left.Accumbens.area","Left.VentralDC","Left.vessel","Left.choroid.plexus","Right.Lateral.Ventricle","Right.Inf.Lat.Vent","Right.Cerebellum.White.Matter","Right.Cerebellum.Cortex","Right.Thalamus.Proper","Right.Caudate","Right.Putamen","Right.Pallidum","Right.Hippocampus","Right.Amygdala","Right.Accumbens.area","Right.VentralDC","Right.vessel","Right.choroid.plexus","X5th.Ventricle","WM.hypointensities","Left.WM.hypointensities","Right.WM.hypointensities","non.WM.hypointensities","Left.non.WM.hypointensities","Right.non.WM.hypointensities","Optic.Chiasm","CC_Posterior","CC_Mid_Posterior","CC_Central","CC_Mid_Anterior","CC_Anterior","BrainSegVol","BrainSegVolNotVent","BrainSegVolNotVentSurf","lhCortexVol","rhCortexVol","CortexVol","lhCerebralWhiteMatterVol","rhCerebralWhiteMatterVol","CerebralWhiteMatterVol","SubCortGrayVol","TotalGrayVol","SupraTentorialVol","SupraTentorialVolNotVent","SupraTentorialVolNotVentVox","MaskVol","BrainSegVol.to.eTIV","MaskVol.to.eTIV","EstimatedTotalIntraCranialVol"
"82_unwarped_SKYRA.long.template_82_unwarped",3561,657.3,18887.3,53750.3,7318,3190.7,5026,1522.3,983.9,2588.6,23294.6,3696,1831.6,1052,558.1,4055.1,126.5,884.3,2837.1,528.8,18030.8,56268.8,7556.3,3414.6,5128.7,1745.4,4026.6,1810.7,537.7,4420.5,100.4,830.3,3,1275.6,0,0,12.7,0,0,124,796.2,435.1,652.7,634.7,828.8,1236964,1223370,1223462.92967,264124.892065,263664.203986,527789.096052,245906.444249,244142.389365,490048.833614,57814,697970.096052,1086593.92967,1077466.92967,1075653,1696599,0.770316,1.056553,1605786.91976
"83_unwarped_VERIO.long.template_83_unwarped",6219.4,429.4,17119.2,59284.2,7719,4443.5,6238.1,2285,959.6,1866.4,24062.7,4232.5,1871.4,1019.7,690.3,4007.2,116.5,852.5,4520.4,348.7,17534.4,58774.7,7511.7,4350.5,6220.3,2039.2,4528.7,1998.9,674.4,3945.4,108.6,871,3.8,1795.7,0,0,6.5,0,0,139.5,862.1,481.9,494.9,541.4,1124.7,1254776,1238046,1238191.17823,272428.956455,279125.81937,551554.775825,229212.314135,238802.088275,468014.40241,64552,736277.775825,1100973.17823,1088020.17823,1084026,1649470,0.791897,1.04099,1584520.12228
"83_unwarped_SKYRA.long.template_83_unwarped",6289.1,469.3,17362,60857.2,8058.5,4442.5,6306.9,2225.7,955.5,1824.8,23599,4191,1925.5,1040.4,738.7,4413.7,149.5,958.3,4681.6,379.6,18013.8,59586.5,7579.6,4456.1,6313.6,1950.3,4551.4,1978.8,693.4,4287.9,139.2,905.1,3,1835.8,0,0,8,0,0,162.8,858.7,466.9,525.2,539.5,1103.7,1247467,1230360,1230649.5041,268036.409022,272241.075476,540277.484498,230036.817998,237225.201604,467262.019603,66037,728644.484498,1090534.5041,1077124.5041,1073385,1651844,0.787284,1.042488,1584520.12228
"84_unwarped_VERIO.long.template_84_unwarped",10075.5,436.7,20729.1,59167.6,8035.1,4268.2,5763.5,2258.8,1053.2,1889.8,24831.3,4077.6,1990.3,981.5,630.2,4052.5,145.3,1061,5709.4,337.8,19909.6,60594.6,8175.6,4464.1,5962.5,1815.3,4472.4,2306.3,722.3,4067.8,142.4,1160,0,841.8,0,0,11.4,0,0,189.1,945.5,549.3,459.9,710,1041.3,1348384,1325787,1326248.13386,296761.8755,299482.068195,596243.943695,250237.887413,252371.302757,502609.19017,64771,783204.943695,1186847.13386,1168136.13386,1163249,1838478,0.760146,1.036435,1773847.81138
"84_unwarped_SKYRA.long.template_84_unwarped",9970.3,420.9,21680,61295.9,8272,4352,5959.3,2313,991.3,1843.9,24350.1,4143.8,2090.2,945,706.4,4378.9,148.7,1194.4,5496.5,380.8,20490.7,60179.7,8320.8,4566.6,6064.8,1796.3,4503.8,2315.4,715.1,4444.7,172.1,1224.5,0,867.2,0,0,20.6,0,0,211.6,938.1,555.1,455,748.8,1059.3,1371194,1349096,1349826.62981,305815.621905,304132.915189,609948.537093,253506.231069,253348.861647,506855.092716,67126,800824.537093,1206412.62981,1187911.62981,1183281,1847722,0.773005,1.041646,1773847.81138
"85_unwarped_VERIO.long.template_85_unwarped",7546.5,281.3,14899.3,64877.1,7807,4299.2,6018.7,1775.6,825.4,2329.7,23288.6,3624.5,1293.9,1059.2,524.9,3988.2,80.4,1039.3,6840.9,136.8,15434.9,67824.6,7301.8,4283.8,5955.4,1864,3994.7,1652.7,669.8,3881.7,60.3,1091.8,0,452.2,0,0,7.5,0,0,90,942.2,464,377.4,419.8,1006.8,1231331,1210452,1211340.52558,267370.806578,270579.8814,537950.687978,222448.478736,226841.358865,449289.837601,60729,732452.687978,1067434.52558,1050650.52558,1047149,1669132,0.748575,1.014732,1644899.03732
"85_unwarped_SKYRA.long.template_85_unwarped",7630.3,280.7,14776.1,66511.9,8105.9,4239.9,6080.3,1818.6,821.1,2280.4,23469.5,3739.5,1378.6,1006.9,561.9,4073,75.9,1031.1,6888.1,174.4,15416.3,68700.9,7514.3,4321.2,6109.1,1919.4,4020.5,1648.7,688,4154.4,54.8,1130.5,3.5,374.7,0,0,12.4,0,0,90.6,953.8,448.7,382.7,429.8,997.2,1241317,1220455,1220718.28595,270731.071035,272268.848433,542999.919468,223825.673333,226029.693151,449855.366484,62369,741629.919468,1074553.28595,1057590.28595,1054998,1669544,0.754646,1.014983,1644899.03732
"86_unwarped_VERIO.long.template_86_unwarped",14092.2,679.2,14559,52197.9,6252.9,3489.6,5777.6,1947.2,1444.3,1678.7,18942.5,3785.4,1510.2,1379.3,413.2,3951.5,126.2,942.9,11833.2,432.9,15380.9,53832.9,6468.1,3519.4,5869.6,1811.1,3985.5,1648.8,624.1,3944.3,76.7,949,0,686.8,0,0,9.2,0,0,240.4,1120.5,593.8,541.1,604.1,1050.8,1061360,1027819,1028162.78991,229871.670155,230553.049032,460424.719187,188795.884217,185813.186505,374609.070722,56758,624241.719187,923527.789909,894434.789909,891445,1498946,0.745415,1.052741,1423850.32875
"86_unwarped_SKYRA.long.template_86_unwarped",14099.8,647.2,14946.4,53075.2,6323.2,3550.9,5788,2015.5,1452.1,1683.7,19181.2,3805.1,1541.8,1345.5,380.5,3998.5,123.5,944.8,11872,439.1,15032.6,55398.3,6527,3569.6,5961.3,1934.1,4072.9,1709.8,621.5,3876.1,98.8,944.4,0,696.6,0,0,6.6,0,0,233.7,1129,599.1,575.3,636.2,1050.9,1080848,1047399,1047228.4125,235561.763494,235699.716971,471261.480466,191731.443785,188057.488246,379788.932031,57264,638057.480466,940160.412497,911095.412497,908506,1502758,0.759102,1.055419,1423850.32875
"87_unwarped_VERIO.long.template_87_unwarped",5257.5,228.6,16914.1,58878.4,7127.9,4306.6,5632.5,2053.6,818.8,2087.1,20433.9,3890.3,1726,944.7,485.1,4013.5,137.9,1106.2,5212.4,287.7,16021.1,59803.6,6991.5,4523.7,5721.4,1764.9,4074.7,1707.1,685.6,4070.6,142.7,912.2,0,554.5,0,0,10.1,0,0,179.7,839.8,615.9,643.1,540.2,794,1115494,1098979,1099127.43694,237266.594519,237407.952219,474674.546738,205645.305191,205774.585011,411419.890202,60671,655399.546738,962309.43694,949500.43694,946727,1567775,0.783085,1.10059,1424485.91544
"87_unwarped_SKYRA.long.template_87_unwarped",4986.1,221.8,16838,60772.6,7296.5,4391,5632.5,2028.5,793.5,2007.7,20840.6,4052.4,1628.8,902.4,515,4238.8,147,1088.5,4962.6,288.6,16406,61734,7149.5,4593.2,5699.1,1784.1,4155.1,1701.3,744.6,4151.8,155.5,934,0,575.3,0,0,4.2,0,0,163.4,847.1,622.8,645.9,571.4,820,1144982,1129280,1129640.65023,244776.127011,242999.177906,487775.304916,211414.743064,212270.60225,423685.345314,61593,673465.304916,988424.65023,976232.65023,972832,1570815,0.803786,1.102724,1424485.91544
"88_unwarped_VERIO.long.template_88_unwarped",5539.9,154.6,12344.7,47546.2,5583.7,2838.6,4976.3,1819.8,854.9,2365,19399.4,3476,1316.2,1118.1,456.6,3454.6,67.2,1058,6037.5,292.5,12419.6,49111,5579.4,2878.2,5071.3,1638.7,3576,1431,553.6,3566.6,103.3,934.3,2.9,434.3,0,0,6.2,0,0,129.6,809.5,460.5,404.4,367.7,824.3,936923,918709,918515.469506,197569.574027,201886.889465,399456.463492,173688.060169,174059.945845,347748.006014,49667,547119.463492,812824.469506,798857.469506,797076,1364752,0.733581,1.068557,1277191.59084
"88_unwarped_SKYRA.long.template_88_unwarped",5504.8,172.3,12568.7,49693.1,5651.9,2905.5,5013.7,1817.6,845.1,2321.8,19101.3,3516.6,1348.5,1176.8,496.9,3718.7,87.6,1057.3,6051.6,282.7,12267.3,50684,5631.4,2924.6,5086.2,1653.5,3598,1485.6,608.9,3784.5,109.7,928.5,7.7,441.7,0,0,4,0,0,131.1,811.2,462.9,429.2,382,843.7,958510,940345,940198.552256,202601.282003,204710.193228,407311.475231,179219.346468,177764.730558,356984.077025,50730,559707.475231,831047.552256,817126.552256,815201,1364276,0.750483,1.068184,1277191.59084
"89_unwarped_VERIO.long.template_89_unwarped",4279,302.3,18858.4,59237.2,8520.2,4121.9,6094.7,2021.3,871.1,1696.4,27395.8,4500.9,1992.6,1112.5,737.4,4565,97.5,915.6,3872.4,450.7,19019.7,60183.8,8261.3,4161.6,6255.7,2002.6,4728.5,2121.1,766,4332.7,78.4,994.4,0,525.8,0,0,3,0,0,151.2,826.7,497.3,577.6,620.2,884.1,1311977,1297936,1298208.86971,293762.235557,295147.519374,588909.754931,241131.754195,243251.360583,484383.114778,66927,776108.754931,1154275.86971,1143760.86971,1139970,1727834,0.796618,1.049122,1646933.3989
"89_unwarped_SKYRA.long.template_89_unwarped",4537.5,324.5,19092.7,60327.1,8779.6,4153.7,6152.7,2122.5,815.4,1744.7,26818.4,4528.2,1944.9,1077,796.9,4997,113.5,861.4,4032,496.1,17652,60333.8,8300.4,4228.4,6379.3,2037.1,4733.6,2210.3,736.2,4674.3,88.5,991.5,0,594.8,0,0,4,0,0,110.9,845.3,517.8,594.8,650.4,882,1330875,1316446,1316416.97592,300040.705326,299996.91651,600037.621836,244057.678739,246067.675347,490125.354085,68518,789925.621836,1172504.97592,1161514.97592,1158795,1728389,0.808093,1.049459,1646933.3989
"90_unwarped_VERIO.long.template_90_unwarped",6357.2,509.8,14245.5,47351.3,7177.5,3539.2,4857.2,1889,613.9,1794.7,20008.3,3909.8,1649.9,878.3,544.5,3596.2,93.8,971.9,6112.4,221.8,13971.4,48411.9,7125.7,3705.9,4913.9,1678.8,3878.9,1628.3,568.2,3555.4,88,1144.2,3.1,414.7,0,0,5,0,0,86.5,760.1,449.3,392.1,394.8,800.2,1113096,1094558,1095434.19898,249064.384934,252149.252325,501213.637258,206766.473976,207995.087744,414761.56172,55831,653370.637258,989053.198978,973721.198978,970998,1539663,0.733552,1.014668,1517405.66542
"90_unwarped_SKYRA.long.template_90_unwarped",6724.5,515,14302.3,48181.6,7367,3513.5,4927.8,1762.3,634.5,1857.9,19703.9,3959.2,1577.7,954.7,589.5,3873.2,84.5,1008.8,6483,300.3,14168.5,49155.3,7198.1,3751.7,4929.8,1713.9,3886.5,1661.6,575.6,3728.2,93.5,1154.3,0,387.3,0,0,10,0,0,99.7,790.9,415.1,385.8,395.1,823.6,1119038,1099582,1099804.72659,250104.62771,251897.24598,502001.873689,207991.920607,208003.932294,415995.852901,56718,656478.873689,992477.72659,976344.72659,974540,1541598,0.737468,1.015943,1517405.66542
"91_unwarped_VERIO.long.template_91_unwarped",5688.4,406.8,19117.8,55056.3,7377.8,3172.7,5368.3,2024.4,836.4,2503.8,22797.3,3932.6,1735.8,1106.2,430.4,3889.7,136.2,1098.9,4575.3,202.1,16770,58065.4,7188,3324.6,5430.4,1718.2,3983.6,1772.2,719.3,4020.4,107.7,1006.8,8.6,772.2,0,0,5.6,0,0,144,995.4,523.8,604.7,536.1,1151.4,1164246,1147146,1147568.33187,244599.938112,241989.680407,486589.618519,228009.906824,225770.806527,453780.713351,57838,658688.618519,1013268.33187,1000515.33187,997840,1568779,0.76561,1.031631,1520677.84732
"91_unwarped_SKYRA.long.template_91_unwarped",5776.8,426.7,18789.5,56136.5,7562.6,3240.5,5452.8,2017.6,880,2535.6,22747.4,3957.6,1762.1,1057.5,530.1,4086.6,147.3,1076.7,4686,211.9,16074.1,58189.2,7300.5,3392.1,5544.1,1639.6,4012.4,1776.1,778.2,4324,101.5,940.2,9.5,789.4,0,0,13.8,0,0,208.1,975.8,539.4,626.1,551.2,1148.3,1181868,1164574,1164792.68996,251698.342176,250603.579468,502301.921643,227587.203618,226494.564698,454081.768316,59105,677034.921643,1030890.68996,1017976.68996,1015269,1569223,0.777198,1.031923,1520677.84732
"92_unwarped_VERIO.long.template_92_unwarped",5516.4,412.6,18570.7,59892.8,8088.8,4463.3,6472.7,2068,1082.6,1693.3,23860.4,4291.7,1785.5,1121.1,525.4,4144.9,170.2,1026.9,6551.1,101.3,17265.6,63980,7679.4,4577,6534.1,2050,4343.4,2116.1,682.1,4191.7,144.8,997.9,2.9,760.3,0,0,7.3,0,0,177.1,964.5,487,394.3,484.3,747.5,1285921,1267717,1267911.21798,282158.251516,281608.32208,563766.573597,238741.640337,238085.004044,476826.644381,65916,755529.573597,1124359.21798,1109955.21798,1106490,1749183,0.748398,1.018014,1718231.3752
"92_unwarped_SKYRA.long.template_92_unwarped",5813.1,457.9,18548.1,61556.1,8086.3,4412,6320.3,2129.5,1110.7,1614.8,23368,4461.9,1875.6,1152.5,619.1,4520.3,179.8,1142.7,6945.3,124,17133.9,63971.7,7864.3,4536.8,6595.9,2183.7,4409.2,2085,666.7,4542.1,183.4,1093,2.4,774.3,0,0,8.2,0,0,197.9,980.4,479.5,383.9,484.2,733.8,1288560,1269481,1270045.3944,280366.828489,281386.597617,561753.426106,240394.433372,238205.534917,478599.968289,67365,756180.426106,1126265.3944,1110893.3944,1107344,1750105,0.749934,1.01855,1718231.3752
"93_unwarped_VERIO.long.template_93_unwarped",4642.5,489.7,16073,48294.2,7403.5,4296.5,5389.1,2223.7,758.3,1936.3,22512.1,3968,1723.7,794.1,604.6,4341,49,873,4710.3,584.7,16382.4,47854.2,7000.4,4425.2,5438.9,1959.4,4247,1667.4,819.3,4484.6,67,847.9,0,623.7,0,0,7.1,0,0,121.2,1047,540.8,697.1,649.5,955.5,1179480,1164168,1164232.64649,257172.334167,259032.177349,516204.511516,228579.063953,228085.071017,456664.13497,61731,675521.511516,1049146.64649,1037157.64649,1034520,1619406,0.743957,1.021441,1585413.40447
"93_unwarped_SKYRA.long.template_93_unwarped",4699.1,489.1,15929.7,49945.1,7446.3,4360.2,5489.6,2271.5,764.1,1914,22240,4089.2,1798.7,827,636.8,4514,49,934.4,4829.3,617.5,16467.2,49210.9,7220.7,4486.1,5514.5,2010.7,4233.8,1706.7,907,4749.8,66.2,859.8,0,545.8,0,0,10.2,0,0,139.4,1042.9,563.9,697.2,682,981.9,1200195,1184718,1184808.38324,261919.078328,264284.642776,526203.721105,232056.434848,230769.227282,462825.66213,63291,690275.721105,1067320.38324,1055159.38324,1052192,1625140,0.757023,1.025058,1585413.40447
"94_unwarped_VERIO.long.template_94_unwarped",7571,202.1,12776.4,45129.2,6226.9,3552.4,4866.2,1927.8,987,2628.6,18195.6,3413.5,1504.3,1063.7,433.9,3496.6,103.4,866,6930,306.1,12704,45924.8,6132.3,3614.2,4854.3,1715.7,3551,1615.8,474.5,3513.5,114.2,746.6,0,716.6,0,0,6.6,0,0,148.9,956.6,490.3,394.6,422.7,1023.4,1008649,987378,987456.376055,215010.863114,214127.718656,429138.58177,194666.003362,195357.790923,390023.794285,52231,573148.58177,889712.376055,873086.376055,871372,1444742,0.715608,1.025003,1409500.08116
"94_unwarped_SKYRA.long.template_94_unwarped",7681.8,186.7,12584.6,46532.4,6331.3,3570.3,4886.2,1955.2,998.4,2631,18345,3517.6,1540.7,1055.7,488.5,3479.1,98.2,982.8,7047.5,289,12205.2,47181.4,6158.7,3646.6,4874.7,1791,3688.4,1625.1,513.8,3496,110.1,819.9,2.8,715,0,0,9.1,0,0,170.3,960.2,527.6,399.8,431.9,1030.8,1026655,1005128,1005190.74698,219493.791773,218373.848828,437867.640601,197993.94073,198447.165652,396441.106382,52926,585541.640601,905990.746982,889087.746982,887201,1446995,0.728382,1.026602,1409500.08116
"95_unwarped_VERIO.long.template_95_unwarped",7114.1,293,13991.5,51401.8,7303.1,3568,5596.8,1938.1,1194.6,2970.6,20832.2,4374,2146.6,1220.6,436.7,3606.6,79.1,1166.4,6081.2,328.1,13424.8,52277.3,6923.1,3543.3,5296.1,1839,4407.7,1984.2,617.2,3659.5,127.3,1109.5,0,1148.8,0,0,5.1,0,0,182.9,848.4,432.6,368.1,386.6,806.4,1193707,1172314,1172646.91397,263356.48776,263530.909543,526887.397303,227635.904744,227594.61192,455230.516664,58757,690798.397303,1059816.91397,1043832.91397,1040547,1590654,0.792239,1.055685,1506751.1557
"95_unwarped_SKYRA.long.template_95_unwarped",7484.7,290.9,13772,52729.7,7364.4,3543.6,5546.6,1933.2,1253.5,2952.7,20345.1,4525.1,2110.7,1242.4,485.4,3819.5,81.2,1254.5,6503.3,332.5,13315.6,53108,6989.3,3523.4,5285.6,1932.3,4424.1,1969.2,591.4,3919.8,131.8,1237,0,1125.2,0,0,6.4,0,0,180.9,875.3,448.2,360.7,390.3,814.4,1213664,1191425,1191599.74922,271518.273297,269042.791107,540561.064403,229901.196358,228469.488454,458370.684813,59466,706995.064403,1078127.74922,1061225.74922,1058230,1591782,0.805484,1.056433,1506751.1557
"96_unwarped_VERIO.long.template_96_unwarped",8761,358.1,17043,66615.2,7875.9,4684,5584.6,2209.3,1219.5,3258.5,25274.5,4638.3,1821,1246.4,684.8,4301.5,86.8,1145.2,8201,548.8,17359,69119.3,7849.3,4776.6,5816.1,2071.7,4995,1825.8,788.1,4228.3,84.2,1226.6,2.8,1138.9,0,0,24.7,0,0,271.4,948.2,630.8,542.8,677.9,1040.7,1403562,1377551,1377404.04135,299768.987489,298807.606499,598576.593988,272421.609974,269479.837384,541901.447358,66159,802374.593988,1231251.04135,1210955.04135,1206711,1885906,0.755019,1.014487,1858975.81149
"96_unwarped_SKYRA.long.template_96_unwarped",9186.5,400,18662.6,68299.5,7988.9,4750.4,5612.1,2188.2,1209.4,3132,24420.7,4796.3,1767.9,1237.6,731.3,4762.5,99.5,1238.4,8651.6,548.4,18476.4,69624.8,7941.3,4840.6,5899.8,1982,5258.7,1820.8,778.6,4479.8,97.2,1281.9,0,1182.7,0,0,5.1,0,0,303.9,945.8,644.3,528.5,702.1,1068.2,1420018,1393512,1393965.14083,301594.361188,299732.328643,601326.689831,275244.066802,272969.384193,548213.450995,68135,809535.689831,1243085.14083,1221953.14083,1217172,1890974,0.763871,1.017213,1858975.81149
"97_unwarped_VERIO.long.template_97_unwarped",9911.1,358.6,15259.3,55438.7,7441.6,3498.6,4910.5,1467.3,885.2,1569,21456.6,3765.7,1505.9,1132.8,501.2,3492.3,112.6,1278.3,6549.9,216.3,14250.7,55771.6,6905.9,3531.9,5195.9,1517.8,4023.5,1664.6,662.3,3433.5,74.7,1112.7,0,1175.3,0,0,7.5,0,0,228.8,944.4,560.8,494.3,862.7,958.9,1093780,1070940,1070861.92197,227711.323761,223980.861877,451692.185638,212918.115416,210003.620912,422921.736328,55080,619068.185638,952509.921966,933174.921966,929779,1492291,0.756203,1.03172,1446410.52387
"97_unwarped_SKYRA.long.template_97_unwarped",9854.5,363.5,14927.3,56325,7475.1,3543.7,4951.4,1503,861.5,1533.4,20998.3,3938.2,1455.2,1125.7,618.9,3706.5,114.9,1367.3,6333.8,246.9,14158.8,56132.3,6826.9,3586.4,5300.5,1578.5,4064.2,1795.3,611.7,3638.4,62.7,1103.9,0,1177,0,0,8.5,0,0,206.7,940.3,546.3,500.2,881,970.7,1109754,1087131,1087017.64889,233871.206739,229529.029341,463400.23608,214483.262122,211256.150687,425739.412808,56159,633121.23608,967956.648889,948737.648889,945377,1487120,0.767247,1.028145,1446410.52387
"98_unwarped_VERIO.long.template_98_unwarped",7194.6,280.6,17210.2,56981.5,7040.6,3683.4,5300.7,2288,1094.1,2423.9,24218.1,4337.6,1895.6,902.1,519.4,3799,55.1,1204.9,3669.4,573,17589.5,57104.3,6970.7,3654.6,5197.3,2094.1,4564,1979.2,699.7,3790.7,65.9,970.3,1.7,1584.1,0,0,6.3,0,0,222.2,907,531.7,550.8,610.7,716.1,1219330,1201207,1201014.29777,252233.84884,248458.861916,500692.710756,248992.334842,241809.252167,490801.587009,59701,676357.710756,1068618.29777,1054807.29777,1051298,1690589,0.756772,1.049256,1611226.08018
"98_unwarped_SKYRA.long.template_98_unwarped",7401,326.2,17270.2,57959.1,7120.7,3672.6,5506.5,2297.3,1047.7,2276.2,23694.8,4439.9,1665.8,921.4,688.1,4322.5,61.1,1251.7,3750.2,596.4,18291.4,57359.4,7349.2,3725.5,5365,2110.6,4522.9,1967.4,724.1,4510.8,96.1,1092.8,0,1497.2,0,0,6.2,0,0,227.4,916.4,545.5,533.5,602.5,763.2,1236919,1218590,1218522.92047,255413.032057,254338.074207,509751.106264,250659.407436,244603.406768,495262.814203,61888,688542.106264,1084243.92047,1069951.92047,1066890,1692121,0.767688,1.050207,1611226.08018
"99_unwarped_VERIO.long.template_99_unwarped",17945.8,678.6,16395.8,48962.6,5727.7,3164.4,3680.6,1932.3,1128,2337,21529,3214.8,1567.9,1101,321,3438.8,63.2,1322.2,17108.8,824.9,15481.7,50426.8,5935.9,3000.9,3800.4,1769.9,3343.9,1471.8,460.5,3605.3,66.7,1478.8,0,617.1,0,0,11.8,0,0,224.4,1036.5,411.5,410.5,486.4,915.7,966604,922554,922248.688619,189905.506648,187280.65358,377186.160229,183098.369557,182577.158833,365675.52839,47741,525260.160229,831848.688619,792253.688619,790773,1364906,0.720401,1.017252,1341758.46476
"99_unwarped_SKYRA.long.template_99_unwarped",18004.4,709.6,15922.6,49962.6,5874.2,3115.2,3655.6,1910.9,1151.5,2411.8,21650.7,3214.2,1552.4,1110.3,365,3581.3,95.9,1410.8,17258.7,837.2,14888.8,51475.4,6014.8,3097.6,3906.3,1778.6,3340.4,1643.7,492.2,3573,66.3,1546.7,0,544.3,0,0,10.9,0,0,201.1,1038.4,454,420.8,479.8,921.6,976980,932508,932146.604461,190747.797588,191637.266988,382385.064576,184138.031723,184593.508163,368731.539885,48432,533372.064576,841166.604461,801250.604461,799839,1365118,0.728134,1.01741,1341758.46476
"100_unwarped_VERIO.long.template_100_unwarped",10204.2,409.7,14198.9,46675.3,6861.5,4384.5,5572.5,1990,1507.9,2227.9,23068,3864.3,1732.6,1492.6,651.2,3777.4,99.7,1201.4,9645.1,372.2,13841.1,53951.8,6755,4634.4,5389.8,1741.8,4059.5,1680,750.5,3603.4,58.9,1427.9,5.3,1479.1,0,0,18.1,0,0,297.2,1223.4,634,536.9,489.3,1022.8,1173616,1145103,1144335.96665,244293.893642,240956.818786,485250.712428,235094.747855,235095.50637,470190.254226,59335,647189.712428,1040785.96665,1017526.96665,1015434,1700725,0.714169,1.034926,1643330.61988
"100_unwarped_SKYRA.long.template_100_unwarped",10159.6,426.1,13714.3,47403.8,7041.7,4456.7,5695.5,2047.7,1482.5,2166.8,22335,3997.8,1734.8,1510.5,660.5,4127.3,99.7,1317.7,9718.4,403.5,13263.1,54041.5,6741.9,4753.2,5421,1805.1,4201.9,1746.6,687.9,3921.6,62.9,1468.9,6.5,1569,0,0,14.4,0,0,306.3,1219.4,640.3,533.7,483.6,1030.1,1194143,1165522,1164747.55562,248889.910978,248960.405095,497850.316073,238224.233597,239071.00595,477295.239547,61037,661767.316073,1062213.55562,1038670.55562,1036830,1698458,0.72666,1.033546,1643330.61988
"101_unwarped_VERIO.long.template_101_unwarped",7750.7,332.9,15525.4,57629.6,7490.3,3348.5,4599,1856.1,997.4,2245.8,21427.4,3383.8,1403,850.8,569,3504.9,54.2,931.1,5637.9,379.5,14541.1,60272.6,7569.5,3508.1,4811.8,1590.6,3744.8,1734.4,632.8,3862.7,9.8,892.3,0,714.8,0,0,12.6,0,0,145,885.4,541.2,453.8,613.3,744.7,1153413,1133528,1133459.50329,242383.428594,243730.391939,486113.820532,220187.498136,223787.184618,443974.682753,55114,660786.820532,1003876.50329,988045.503286,985169,1572989,0.75598,1.030982,1525719.3507
"101_unwarped_SKYRA.long.template_101_unwarped",8120.4,341.3,16106.1,58497.2,7507.3,3325.1,4546.6,1961,983.3,2200.9,21138,3444.1,1554.8,917.3,581.2,3871.8,41.7,1006.5,5913,373,15294.4,60128,7592.1,3552.9,4841.1,1681.4,3738.1,1847.4,637,4283.6,26.7,985.1,0,700.8,0,0,14.1,0,0,144,915.7,547.4,453.1,653.1,739.6,1176367,1155954,1155881.79756,247503.405137,249707.077959,497210.483096,223862.963709,228543.350759,452406.314468,56296,673192.483096,1024999.79756,1008518.79756,1005874,1574734,0.771025,1.032126,1525719.3507
"102_unwarped_VERIO.long.template_102_unwarped",9109.3,486.8,13007.1,50304.9,6566.3,2810.1,4845.4,1862.4,1374.2,2317.4,19102.4,3608.8,1724.3,1255.5,500.7,4073.9,61.9,1124,13236.5,343.6,13134.1,53226.2,6546.4,2882.5,5019.5,1619.1,3667.2,1950.2,562.8,4107.1,99.9,1118.3,2.8,908.6,0,0,8,0,0,182.5,862.4,303.3,312.2,336.6,615.6,1023044,992748,992283.726571,215127.487444,216497.071418,431624.558862,189247.808662,187716.359048,376964.167709,53761,590023.558862,889845.726571,864417.726571,862767,1457250,0.734531,1.046285,1392785.49098
"102_unwarped_SKYRA.long.template_102_unwarped",9344.8,542.7,12884.4,50560.5,6618.9,2891.5,4926.3,1892.7,1408,2426.8,19537.9,3684.1,1884.5,1276.8,521.7,4117.6,68.4,1119.6,13498.9,363.1,13327.5,52700.4,6599.4,2949.2,4983.3,1693.5,3636.5,1846.5,536.1,4016.8,106.5,1105.3,0,942.7,0,0,5.8,0,0,213.5,869.4,320,319.2,333.8,618.8,1029342,998327,997726.184295,215481.810111,218969.600519,434451.41063,189258.812079,190189.961586,379448.773665,54186,593129.41063,896256.184295,870287.184295,868629,1457276,0.739053,1.046303,1392785.49098
"103_unwarped_VERIO.long.template_103_unwarped",5410.2,301.9,13715.2,42378.3,6465.5,3596.4,4957.4,1778.2,823.4,2444.1,19109.7,3719.7,1820.8,823.6,561.4,3817.1,72.3,1301.8,5240.4,232,13445.7,44996.5,6601.1,3740.2,5041.3,1786.4,3700.7,1952.6,551.6,3689,97.6,1219.2,0,667.1,0,0,13.6,0,0,248.2,1071.3,593.8,541.2,699.6,947.3,1102022,1084708,1084718.1481,235681.965337,234657.208121,470339.173458,222610.662347,221759.312299,444369.974646,55478,614649.173458,985866.148104,972428.148104,970055,1482401,0.736984,0.991365,1495312.32628
"103_unwarped_SKYRA.long.template_103_unwarped",5417.3,290.7,14231.9,42206.3,6546,3615.8,4983.7,1897.6,840.1,2452.9,19233.5,3785.2,1770.5,724.3,507.2,3862.8,94.5,1248.7,5251,193,13534.8,44235.8,6632.1,3767.3,5002.3,1868.9,3782.4,2003,549,3613.2,91,1308.9,0,771.8,0,0,16,0,0,241.8,1112.5,670.1,675,772.6,941.5,1105973,1088786,1088100.25973,231861.163187,233046.571928,464907.735115,227452.398255,225925.126357,453377.524612,55802,608503.735115,990028.259727,976632.259727,974693,1481789,0.739627,0.990956,1495312.32628
