"ID","rh_bankssts_area","rh_caudalanteriorcingulate_area","rh_caudalmiddlefrontal_area","rh_cuneus_area","rh_entorhinal_area","rh_fusiform_area","rh_inferiorparietal_area","rh_inferiortemporal_area","rh_isthmuscingulate_area","rh_lateraloccipital_area","rh_lateralorbitofrontal_area","rh_lingual_area","rh_medialorbitofrontal_area","rh_middletemporal_area","rh_parahippocampal_area","rh_paracentral_area","rh_parsopercularis_area","rh_parsorbitalis_area","rh_parstriangularis_area","rh_pericalcarine_area","rh_postcentral_area","rh_posteriorcingulate_area","rh_precentral_area","rh_precuneus_area","rh_rostralanteriorcingulate_area","rh_rostralmiddlefrontal_area","rh_superiorfrontal_area","rh_superiorparietal_area","rh_superiortemporal_area","rh_supramarginal_area","rh_frontalpole_area","rh_temporalpole_area","rh_transversetemporal_area","rh_insula_area","rh_WhiteSurfArea_area","BrainSegVolNotVent.x","eTIV.x","lh_bankssts_area","lh_caudalanteriorcingulate_area","lh_caudalmiddlefrontal_area","lh_cuneus_area","lh_entorhinal_area","lh_fusiform_area","lh_inferiorparietal_area","lh_inferiortemporal_area","lh_isthmuscingulate_area","lh_lateraloccipital_area","lh_lateralorbitofrontal_area","lh_lingual_area","lh_medialorbitofrontal_area","lh_middletemporal_area","lh_parahippocampal_area","lh_paracentral_area","lh_parsopercularis_area","lh_parsorbitalis_area","lh_parstriangularis_area","lh_pericalcarine_area","lh_postcentral_area","lh_posteriorcingulate_area","lh_precentral_area","lh_precuneus_area","lh_rostralanteriorcingulate_area","lh_rostralmiddlefrontal_area","lh_superiorfrontal_area","lh_superiorparietal_area","lh_superiortemporal_area","lh_supramarginal_area","lh_frontalpole_area","lh_temporalpole_area","lh_transversetemporal_area","lh_insula_area","lh_WhiteSurfArea_area","BrainSegVolNotVent.y","eTIV.y"
"29_VERIO.long.template_29",892,635,2396,1650,328,3077,5836,3387,984,4921,2577,3177,1987,4146,700,1380,1474,953,1780,1479,3700,1282,4726,4388,624,5798,6802,5654,3902,3396,289,416,333,2554,87613.2,1127206,1441405.77163,1193,681,2223,1631,536,3124,4856,3556,1012,5003,2744,3089,1894,3687,675,1158,1530,833,1234,1447,4045,1399,4721,4139,960,5790,7196,5197,3720,3717,238,439,457,2252,86374.7,1127206,1441405.77163
"29_SKYRA.long.template_29",908,627,2373,1618,327,3051,5956,3348,986,4949,2583,3164,1943,4119,681,1365,1459,933,1731,1463,3609,1276,4638,4389,614,5701,6658,5731,3845,3422,293,429,330,2530,87051.6,1099008,1441405.77163,1216,669,2197,1640,502,3097,4924,3528,999,5076,2780,3110,1783,3599,670,1119,1494,799,1217,1432,3946,1392,4565,4112,934,5739,7027,5260,3689,3707,234,429,452,2192,85530.8,1099008,1441405.77163
"30_VERIO.long.template_30",749,617,1711,1614,479,3513,4844,3714,868,5289,3001,2976,2135,3390,608,1350,1180,982,1794,1380,4371,1142,4354,4452,630,6618,6339,5950,3574,3547,358,507,339,2391,86766,1181198,1563852.07031,1055,554,1844,1392,598,3572,4713,3893,948,4991,2908,2107,1671,3609,701,1330,1227,739,1265,937,4265,1284,4399,4348,963,5533,7502,5569,3958,3896,283,414,464,2680,85610.9,1181198,1563852.07031
"30_SKYRA.long.template_30",773,606,1682,1585,490,3585,4968,3713,871,5454,2891,2976,1929,3371,609,1317,1174,967,1756,1407,4288,1118,4313,4439,608,6559,6215,6023,3536,3574,363,514,345,2471,86490.7,1177262,1563852.07031,1077,545,1807,1401,593,3595,4814,3858,933,5159,2916,2120,1635,3658,723,1307,1212,727,1237,923,4194,1267,4301,4350,949,5494,7343,5684,3926,3924,280,413,452,2703,85515.2,1177262,1563852.07031
"31_VERIO.long.template_31",1116,669,1903,1670,484,3078,5758,3334,1113,5297,3089,3699,2316,4073,684,1698,1526,983,1713,1629,4400,1278,5164,4175,612,6978,7338,6420,3780,3842,316,459,282,2622,93494.7,1285869,1763477.14468,1210,761,2358,1644,655,3035,5326,3807,1208,5256,3188,3155,2322,3406,671,1421,1608,787,1436,1361,4731,1363,5278,3928,986,7051,7321,5619,3961,4741,312,483,348,2496,93231.4,1285869,1763477.14468
"31_SKYRA.long.template_31",1169,640,1900,1699,444,3131,5822,3346,1099,5497,3062,3800,2232,4038,683,1680,1495,967,1688,1596,4335,1277,5157,4133,612,7026,7205,6527,3766,3848,324,452,293,2589,93533,1280251,1763477.14468,1236,729,2355,1695,634,3032,5436,3800,1191,5458,3154,3215,2299,3379,678,1422,1639,784,1442,1367,4713,1365,5251,3887,988,7082,7200,5690,3952,4737,315,483,348,2480,93435.1,1280251,1763477.14468
"32_VERIO.long.template_32",923,692,2557,1349,373,3042,5872,3316,1084,4838,2692,2967,1771,3566,663,1540,1537,894,1660,1154,3855,1140,4727,4107,543,5358,7399,5024,3767,3937,317,404,272,2139,85481.6,1134130,1505118.75071,1011,678,2262,1150,442,3139,5418,3559,1033,4802,2965,2959,1779,3390,725,1216,1755,682,1435,1187,3814,1224,4346,4154,969,6685,7181,5472,3718,3503,257,501,399,2616,86409.9,1134130,1505118.75071
"32_SKYRA.long.template_32",950,675,2498,1377,385,3039,5976,3346,1084,4962,2738,3005,1806,3613,662,1494,1539,858,1620,1181,3675,1157,4576,4048,581,5429,7186,5022,3755,3934,344,412,281,2217,85423.4,1131120,1505118.75071,1038,664,2249,1193,456,3181,5594,3580,1045,4985,2989,3076,1806,3421,732,1202,1756,666,1445,1223,3682,1209,4234,4114,924,6622,6915,5485,3717,3506,258,509,395,2587,86459.8,1131120,1505118.75071
"33_VERIO.long.template_33",966,1021,3041,2141,585,4394,6679,4941,993,7263,3805,4101,2504,4758,902,2043,1923,1138,2299,2410,4634,1382,5906,5703,1039,8317,9918,6574,4699,4891,416,515,434,2763,115099,1447871,1859856.57055,1138,1090,2844,2010,577,4242,5379,4657,1083,6763,3771,4348,2982,4359,921,1630,2011,930,1854,1987,4840,1625,5973,5342,1250,7957,9095,7168,5833,5931,343,574,616,2583,113704,1447871,1859856.57055
"33_SKYRA.long.template_33",1023,1000,2958,2167,580,4441,6629,4981,977,7452,3741,4146,2548,4753,895,1899,1900,1126,2227,2437,4318,1345,5669,5554,1027,8300,9567,6499,4651,4822,418,551,438,2810,113849,1415539,1859856.57055,1175,1060,2767,2042,549,4256,5542,4722,1090,6908,3812,4425,3062,4341,945,1581,1983,907,1832,2046,4617,1618,5630,5234,1258,7975,8632,7032,5746,5818,359,570,623,2623,112776,1415539,1859856.57055
"34_VERIO.long.template_34",927,1088,2183,1660,442,2915,5180,3962,762,5243,2552,2787,2092,3746,566,1280,1410,886,1314,1500,3564,1109,4327,3950,882,6922,6804,4611,3400,3360,350,531,292,2375,84973.1,1129889,1434765.90539,791,624,2291,1392,494,3410,4434,4220,748,5074,2626,2743,1844,3466,568,1143,1534,785,1228,1381,3228,1149,4205,3811,995,6154,7998,5295,3653,4240,268,484,396,2103,84773.9,1129889,1434765.90539
"34_SKYRA.long.template_34",959,1065,2111,1693,443,2940,5291,4017,769,5431,2565,2878,2082,3751,553,1251,1405,874,1300,1514,3458,1089,4255,3910,858,6807,6621,4665,3367,3330,359,579,282,2400,84868.1,1121186,1434765.90539,811,614,2219,1414,503,3522,4534,4223,748,5243,2655,2835,1830,3435,579,1121,1514,757,1215,1417,3135,1150,4123,3805,1002,6089,7819,5344,3604,4237,272,499,385,2107,84758.6,1121186,1434765.90539
"35_VERIO.long.template_35",1005,632,1642,1357,238,2998,6055,2861,954,5009,2588,2766,2216,3442,670,1293,1243,868,1599,1129,3493,1049,4601,3346,484,5444,6316,4902,3643,3472,300,355,274,2387,80633.7,1060177,1453388.51683,1031,478,2027,1179,435,3353,4160,3645,892,4489,2414,2538,1861,3207,606,1233,1444,644,1111,1073,3850,1201,4422,3330,495,5391,7245,5001,3725,4730,268,418,388,2366,80620.9,1060177,1453388.51683
"35_SKYRA.long.template_35",1034,620,1623,1398,224,3027,6245,2856,907,5183,2460,2851,1909,3435,647,1249,1237,852,1593,1158,3396,1054,4553,3352,487,5415,6188,4963,3646,3475,310,354,275,2333,80308.5,1059945,1453388.51683,1038,476,2023,1194,453,3359,4281,3644,870,4573,2428,2572,1963,3204,617,1221,1449,632,1113,1082,3825,1184,4344,3321,492,5343,7129,5062,3687,4766,265,445,387,2440,80880.1,1059945,1453388.51683
"36_VERIO.long.template_36",1043,734,2080,1302,405,3364,5288,3564,1118,4868,3148,2744,2022,3933,714,1532,1598,915,1517,1178,4129,1230,4456,4162,579,5888,7153,4884,3602,4879,285,509,354,2900,88077.2,1137399,1499400.54582,1259,427,2184,1420,512,3114,4612,3703,1030,5082,3080,2929,1871,3532,678,1299,1507,812,1264,1212,4744,1107,4570,4058,701,5290,7153,5658,4137,3849,227,471,444,2422,86358.3,1137399,1499400.54582
"36_SKYRA.long.template_36",1077,729,2085,1281,433,3371,5385,3554,1114,4970,3151,2791,1956,3901,716,1485,1582,885,1488,1213,3950,1230,4258,4114,571,5806,7018,4877,3562,4850,284,518,360,2511,87078.2,1117374,1499400.54582,1282,416,2143,1402,506,3164,4656,3711,1034,5216,3067,3012,1845,3525,665,1227,1492,776,1241,1244,4452,1091,4484,4059,701,5283,6999,5637,4109,3846,211,489,410,2558,85951.2,1117374,1499400.54582
"37_VERIO.long.template_37",768,685,2136,1464,499,3119,5732,3702,907,5502,2590,2944,1949,3378,673,1421,1693,849,1743,1475,4042,1124,4570,4034,631,6055,7833,5610,3608,3314,305,420,333,2313,87420.1,1214441,1580809.61102,1052,607,1730,1299,545,3495,4327,3761,1012,4667,2801,2789,1658,3268,723,1394,1749,671,1516,1242,3760,999,4367,3993,989,6307,7969,5849,3802,3688,261,504,441,2524,85758.7,1214441,1580809.61102
"37_SKYRA.long.template_37",797,682,2137,1512,502,3129,5809,3744,922,5666,2627,2930,1954,3395,663,1416,1704,822,1758,1488,4001,1125,4490,4046,622,6041,7725,5750,3615,3347,315,468,349,2411,87960,1210142,1580809.61102,1072,597,1745,1308,541,3535,4488,3749,1017,4845,2814,2824,1657,3287,704,1375,1779,647,1491,1247,3676,1000,4297,4032,958,6261,7938,5979,3772,3695,263,522,450,2553,86116,1210142,1580809.61102
"38_VERIO.long.template_38",1104,874,2502,1726,575,3693,6904,4138,1185,5432,3616,3821,2514,4256,856,1731,1695,1074,1938,1844,4777,1469,5631,4575,781,6381,8681,6286,4461,3660,371,553,358,2502,101964,1354968,1800110.63518,1242,995,2859,1629,440,3501,5195,4095,1080,5822,3317,3477,2303,3812,712,1788,2266,912,1678,1590,4911,1703,5513,4384,1170,6491,8696,6434,4690,3867,287,516,449,2549,100349,1354968,1800110.63518
"38_SKYRA.long.template_38",1135,868,2513,1712,580,3745,7037,4196,1228,5640,3304,3866,2391,4344,843,1694,1693,1083,1951,1794,4636,1462,5590,4590,758,6485,8569,6362,4511,3702,378,538,365,2482,102043,1371744,1800110.63518,1288,996,2877,1619,437,3626,5534,4207,1094,6128,3371,3557,2312,3874,718,1769,2314,898,1707,1628,4764,1719,5388,4465,1179,6538,8574,6527,4688,3958,298,536,445,2598,101634,1371744,1800110.63518
"39_VERIO.long.template_39",983,773,2508,1702,433,2903,5578,3272,899,4874,2682,3275,1981,3723,615,1675,1442,897,1918,1662,3694,1370,4997,4038,727,6376,6880,5376,3586,3388,244,450,283,2333,87536.6,1168214,1508092.00217,976,691,2385,1672,556,3134,3779,3047,1031,5311,2803,2981,1989,2972,680,1485,1617,727,1432,1526,4328,1165,4952,3844,1081,6370,7446,5323,3969,4366,238,473,432,2512,87292.6,1168214,1508092.00217
"39_SKYRA.long.template_39",1029,767,2462,1724,413,2902,5654,3254,904,4928,2696,3355,1987,3689,599,1608,1406,862,1866,1638,3511,1352,4898,3930,715,6331,6731,5352,3525,3360,260,459,292,2358,86814.4,1135146,1508092.00217,969,688,2336,1708,519,3111,3799,3066,1012,5414,2876,3106,2010,2925,673,1445,1590,686,1403,1535,4171,1141,4795,3755,1050,6304,7214,5267,3961,4356,246,509,439,2525,86602.8,1135146,1508092.00217
"40_VERIO.long.template_40",823,501,1913,1247,419,2990,4933,2701,779,4890,2706,2279,1839,3214,619,1174,1317,759,1474,1276,3633,951,4291,3213,365,6026,6205,4693,3397,3247,285,352,288,1971,76772.7,1041384,1415312.77001,1011,540,2691,1173,452,2473,4414,2707,714,4756,2455,2749,1399,2913,589,1109,1443,569,1131,1110,3561,959,4409,3231,647,5219,6089,4744,3541,3791,231,399,361,1934,75511.8,1041384,1415312.77001
"40_SKYRA.long.template_40",849,482,1925,1241,431,2958,5124,2711,803,4952,2508,2229,1650,3163,597,1183,1299,753,1450,1265,3660,937,4271,3280,361,6009,6206,4785,3374,3286,284,368,286,1924,76604.3,1023627,1415312.77001,1019,541,2659,1185,452,2446,4527,2663,720,4825,2432,2745,1391,2853,591,1113,1432,567,1109,1095,3573,959,4385,3275,654,5220,6029,4862,3525,3837,239,417,367,1921,75628.6,1023627,1415312.77001
"41_VERIO.long.template_41",1259,1104,2046,1904,382,3383,4833,4489,890,5144,2956,3509,2562,4566,684,1558,1985,1009,2459,1764,3820,1457,4505,3299,629,9205,9468,4035,3889,3718,405,467,327,2943,96645.1,1216841,1557355.14957,1226,682,2664,2031,437,3273,5558,4397,1505,5161,2852,3389,1901,4505,650,1308,1453,764,1178,1738,4200,1187,5327,4054,1043,5877,7952,6434,4217,5069,292,433,384,2542,95687.2,1216841,1557355.14957
"41_SKYRA.long.template_41",1286,1096,2057,1964,383,3409,4954,4500,892,5282,2934,3578,2429,4618,675,1584,1939,1007,2462,1828,3868,1456,4496,3336,617,9151,9351,4128,3890,3765,417,487,320,2567,96728.5,1216687,1557355.14957,1260,672,2642,2075,467,3290,5753,4470,1514,5326,2835,3456,1922,4525,654,1318,1461,751,1170,1767,4179,1184,5290,4079,1033,5838,7871,6599,4209,5115,294,460,386,2793,96658.5,1216687,1557355.14957
"42_VERIO.long.template_42",974,710,1879,1472,370,3096,5420,3445,863,4299,2885,3148,1974,3936,560,1514,1418,962,1698,1470,3750,1180,5136,3991,582,5432,6997,4878,3647,3501,302,366,325,2278,84455.5,1080642,1414003.89857,1070,578,2018,1436,245,3029,5640,3817,1057,5146,2997,2476,1757,3605,588,1118,1713,865,1590,1128,3722,1140,4150,3888,877,6009,6831,4920,4208,3499,252,398,420,2278,84463.2,1080642,1414003.89857
"42_SKYRA.long.template_42",1012,708,1861,1495,393,3134,5581,3511,838,4495,2907,3234,1957,3957,572,1519,1402,923,1724,1475,3724,1190,5117,3975,556,5437,6907,4942,3673,3529,315,406,340,2328,85134.6,1098694,1414003.89857,1128,585,2038,1499,267,3091,5862,3908,1046,5413,3037,2561,1745,3614,614,1127,1722,854,1600,1191,3659,1107,4124,3847,879,5990,6757,5007,4230,3539,256,401,439,2328,85462.6,1098694,1414003.89857
"43_VERIO.long.template_43",1169,907,2287,1942,453,3600,6802,3497,1253,5627,3211,3671,2347,4105,735,1728,1655,995,1679,1795,4438,1445,5513,4565,823,8271,8727,4892,4299,4271,409,567,382,2521,100584,1331877,1709049.54585,1076,714,2299,1893,713,3420,4519,4917,1171,5564,3360,3283,2437,3868,773,1418,1603,1013,1582,1756,4750,1432,5305,4434,1099,8260,8739,5432,4786,4981,341,485,523,2627,100572,1331877,1709049.54585
"43_SKYRA.long.template_43",1202,868,2275,1985,480,3605,6943,3530,1260,5815,3212,3790,2354,4129,732,1691,1636,981,1655,1803,4351,1435,5410,4557,801,8187,8490,4946,4306,4246,420,610,381,2595,100680,1321498,1709049.54585,1101,703,2254,1956,712,3471,4626,4942,1198,5793,3398,3387,2357,3887,774,1391,1602,975,1589,1800,4647,1429,5182,4422,1026,8191,8456,5494,4757,5005,344,516,539,2560,100481,1321498,1709049.54585
"44_VERIO.long.template_44",756,646,2113,1496,408,2586,4533,2996,778,4338,2558,2378,1967,2964,567,1796,1415,859,1397,1419,3823,1158,4323,3205,444,5648,7042,4246,3477,3127,275,463,279,2296,77778,1080420,1391925.65429,1022,371,2405,1351,492,2630,4022,2816,999,4374,2623,2262,1809,2880,625,1406,1621,790,1228,1127,3464,996,4607,3481,800,5487,7359,4349,3816,3482,261,407,356,2134,77851.9,1080420,1391925.65429
"44_SKYRA.long.template_44",780,644,2103,1506,410,2615,4666,3044,781,4440,2570,2399,1988,2991,563,1779,1435,866,1385,1459,3762,1150,4231,3197,433,5667,6958,4288,3453,3178,278,455,280,2306,77890.9,1078640,1391925.65429,1047,377,2378,1386,481,2667,4156,2847,997,4460,2679,2293,1809,2861,652,1400,1622,783,1220,1158,3448,999,4540,3481,793,5534,7248,4375,3804,3541,254,413,356,2173,78228.6,1078640,1391925.65429
"45_VERIO.long.template_45",1023,693,1996,1983,563,3358,7411,3627,1130,5174,2976,3179,2216,3941,686,1325,1630,1088,1719,1560,4313,1527,5234,4275,690,5765,8352,6274,3743,4044,307,515,434,2759,95510.6,1296112,1583163.75651,1318,576,2347,1664,486,3450,5368,3756,1118,4991,3295,2738,2695,3514,652,1363,1892,792,1635,1443,4254,1103,5249,4284,987,6305,8017,6301,4700,4720,294,532,509,2708,95053.8,1296112,1583163.75651
"45_SKYRA.long.template_45",1046,685,2021,1978,615,3401,7539,3702,1145,5338,2967,3133,2204,3965,679,1305,1636,1059,1724,1529,4268,1536,5215,4324,677,5786,8270,6376,3742,4103,297,511,417,2888,96080.2,1284039,1583163.75651,1341,562,2320,1636,477,3480,5537,3726,1082,5165,3283,2772,2662,3512,660,1358,1893,778,1631,1441,4153,1111,5150,4309,974,6277,7889,6442,4688,4762,305,543,505,2803,95228,1284039,1583163.75651
"46_VERIO.long.template_46",731,817,2169,1813,482,3336,5162,3468,1105,5551,2493,3238,1919,3536,590,1463,1292,853,1710,1574,4031,1486,5052,4096,677,5438,7029,5703,3250,3478,345,495,300,2816,87257.8,1169140,1591210.83476,933,616,2441,1403,445,3744,4887,2928,1180,5254,2863,2578,1875,3152,719,1260,1924,743,1558,1175,4089,1367,5029,4063,709,5891,7287,5616,3957,3963,304,433,523,2832,87738.9,1169140,1591210.83476
"46_SKYRA.long.template_46",749,818,2050,1899,513,3364,5217,3532,1094,5870,2581,3373,1841,3514,605,1395,1284,869,1684,1610,3945,1436,5024,4075,640,5268,6679,5711,3259,3376,310,555,302,2869,87311,1180691,1591210.83476,923,609,2347,1450,464,3746,4960,2944,1172,5496,2880,2605,1820,3174,728,1197,1899,728,1536,1210,3998,1326,4918,3997,687,5659,6910,5656,3953,3993,296,459,516,2889,87143.8,1180691,1591210.83476
"47_VERIO.long.template_47",1029,800,2677,1699,298,3758,6012,3227,1097,5828,3095,3360,2295,3720,769,1443,1457,904,1750,1463,3825,1193,4999,4493,927,7916,8665,5928,4360,4223,317,442,365,2630,96963.9,1254162,1753054.19489,1323,635,2271,1745,280,3292,4794,3348,1199,5755,3272,3300,2013,3423,728,1482,1951,738,1675,1338,4082,1302,4751,4397,983,7304,9258,6197,4247,4254,318,487,454,2901,95498,1254162,1753054.19489
"47_SKYRA.long.template_47",1049,793,2604,1712,265,3775,6088,3248,1104,6094,3106,3457,2232,3732,748,1425,1441,884,1748,1503,3714,1187,4915,4450,880,7880,8473,5979,4353,4239,337,434,384,2599,96832.9,1246423,1753054.19489,1351,617,2216,1774,234,3291,4898,3365,1215,5965,3250,3385,2039,3420,711,1480,1934,734,1679,1367,3959,1297,4622,4431,995,7247,9016,6195,4196,4262,332,514,456,2814,95261.8,1246423,1753054.19489
"48_VERIO.long.template_48",910,647,2578,1392,275,2860,6156,2834,723,4547,2886,2587,2008,3316,672,1557,1251,1006,1497,1229,3881,1160,4587,3741,597,6870,7298,5513,3804,3625,333,385,315,2202,85243.4,1102747,1415039.2352,1088,603,2362,1299,515,3080,5184,2823,716,5158,2767,2407,1728,3232,709,1365,1418,701,1538,1123,3927,1117,5024,4236,901,5990,7696,5799,3575,3264,270,431,372,2761,85174.8,1102747,1415039.2352
"48_SKYRA.long.template_48",937,635,2587,1421,297,2941,6377,2891,724,4792,2587,2678,1919,3337,671,1530,1261,978,1491,1288,3807,1158,4509,3764,579,6820,7106,5686,3792,3687,341,397,310,2211,85510.8,1101640,1415039.2352,1106,603,2319,1333,512,3053,5325,2859,724,5422,2792,2508,1749,3246,718,1349,1419,686,1505,1155,3878,1120,4917,4254,892,5918,7472,5913,3535,3268,264,455,385,2740,85393.4,1101640,1415039.2352
"49_VERIO.long.template_49",983,1006,2088,2021,529,3347,5209,3768,1167,6581,2639,3730,2326,3589,714,1380,1317,823,1558,2027,4119,1322,5193,4405,700,7237,7654,5339,3817,4043,360,422,407,2289,94109.4,1252591,1674510.63411,925,834,2704,1890,443,3827,5146,3874,1206,5721,3034,3126,1934,3108,750,1362,1953,821,1498,1733,4906,1264,5254,4323,1075,6381,7925,5413,3869,4288,231,461,402,2424,93997.2,1252591,1674510.63411
"49_SKYRA.long.template_49",1011,978,2052,1984,530,3389,5340,3783,1169,6749,2751,3772,2396,3569,715,1356,1323,787,1527,1966,4012,1291,5060,4409,662,7158,7475,5391,3815,4068,367,416,404,2352,94025.7,1245256,1674510.63411,953,797,2665,1867,455,3858,5295,3889,1190,5921,3059,3213,1844,3078,772,1356,1925,792,1480,1761,4827,1237,5147,4312,1019,6293,7716,5520,3825,4327,241,485,406,2373,93896.9,1245256,1674510.63411
"50_VERIO.long.template_50",885,909,2007,1458,354,2876,5503,3638,966,4460,2702,3455,2189,3778,674,1445,1770,842,1867,1338,4161,1344,4540,4495,607,6510,7117,5482,3694,3926,392,539,290,2210,88396.1,1234354,1614779.94127,824,763,1808,1348,503,3145,4346,3839,965,4437,2686,2568,1976,3733,827,1382,2231,754,1684,1224,4173,1241,4582,4305,923,6716,7021,4843,3956,3935,300,563,419,2482,86503.7,1234354,1614779.94127
"50_SKYRA.long.template_50",896,905,2011,1401,386,2875,5480,3628,926,4399,2702,3425,2175,3753,670,1449,1746,831,1783,1287,4102,1336,4517,4409,554,6377,6977,5461,3643,3911,383,537,292,2227,87454.7,1210496,1614779.94127,815,796,1788,1374,489,3173,4333,3757,999,4433,2683,2577,1946,3643,861,1391,2186,689,1610,1226,4084,1267,4477,4293,935,6560,6900,4841,3857,3885,285,586,428,2442,85606.9,1210496,1614779.94127
"51_VERIO.long.template_51",1011,894,2223,1265,429,3018,5764,3436,974,4540,2682,3179,2113,3751,813,1506,1374,693,1496,1343,4071,1169,4251,3976,627,7227,8204,5955,3998,4820,258,384,365,2555,90364.7,1211449,1529806.04297,1084,712,2288,1517,460,2877,4920,3868,1047,4373,2759,2680,2273,3710,773,1202,1872,717,1692,1341,3706,1151,4345,3974,845,7311,8013,6125,3889,4716,309,464,396,2348,89755.2,1211449,1529806.04297
"51_SKYRA.long.template_51",1015,871,2221,1260,430,3031,5653,3404,970,4529,2659,3143,2029,3689,783,1478,1396,712,1503,1355,4036,1168,4199,3866,622,7281,8221,5885,3937,4864,260,385,370,2615,89734.3,1195193,1529806.04297,1103,714,2298,1538,428,2903,4901,3857,1044,4340,2751,2790,2273,3611,770,1187,1880,677,1642,1367,3655,1182,4307,3929,846,7349,8015,6135,3816,4669,318,473,418,2343,89530.9,1195193,1529806.04297
"52_VERIO.long.template_52",826,535,1630,1180,314,2502,4651,2796,736,3786,2493,2744,1734,2965,557,1255,1202,827,1349,1333,3152,1089,3756,3306,543,5388,6378,4400,3163,2916,262,457,268,1855,72350.5,962357,1222836.58084,788,531,1692,977,386,2774,3974,2952,829,3955,2407,2545,1690,2622,577,1064,1306,664,1114,1217,3132,918,3641,3227,672,4864,6757,4455,2992,3375,255,451,335,2180,71317.6,962357,1222836.58084
"52_SKYRA.long.template_52",846,535,1616,1179,314,2501,4666,2783,738,3782,2624,2799,1725,2923,566,1266,1198,812,1345,1343,3143,1087,3752,3298,553,5405,6301,4425,3113,2936,263,435,266,1858,72394.6,959402,1222836.58084,805,546,1712,1004,373,2774,3979,2892,828,3899,2377,2545,1677,2580,563,1076,1333,645,1104,1218,3125,926,3661,3223,673,4840,6740,4495,2972,3373,262,464,342,2201,71224.4,959402,1222836.58084
"53_VERIO.long.template_53",902,719,2258,1696,445,3564,5101,3212,923,5609,2903,3402,2166,3429,692,1431,1500,883,1485,1602,4116,1059,4890,4436,800,6224,6735,5239,3665,3739,341,476,334,2117,88095.8,1144880,1467146.47527,1081,560,2454,1517,371,3548,3774,3343,950,5362,2985,3540,2120,3187,598,1243,1545,737,1324,1353,4102,1045,5044,4457,774,6466,6978,5143,4185,3949,279,554,511,2452,87528.4,1144880,1467146.47527
"53_SKYRA.long.template_53",915,715,2214,1728,440,3576,5235,3196,914,5726,3051,3425,2223,3387,695,1389,1525,871,1464,1597,4069,1069,4830,4401,785,6158,6597,5375,3641,3730,334,481,351,2173,88117.4,1139406,1467146.47527,1100,561,2396,1570,368,3516,3872,3362,946,5531,3008,3593,2090,3170,589,1229,1531,736,1328,1351,4114,1034,5007,4456,846,6366,6849,5292,4155,3978,284,505,508,2463,87701.4,1139406,1467146.47527
"54_VERIO.long.template_54",762,823,2096,2122,319,3194,6553,3341,1065,5362,2651,3879,1964,3779,781,1638,1352,932,1568,2122,3594,1258,4957,3887,733,5508,8017,5171,3581,2995,356,438,360,2372,89526,1154539,1480785.82508,867,698,1899,1748,553,3145,4601,4141,1312,5422,2729,3826,1942,3573,757,1372,1756,812,1500,1647,3902,1322,4546,3713,779,6271,7204,4959,4069,3626,335,504,523,2451,88472.5,1154539,1480785.82508
"54_SKYRA.long.template_54",796,769,2072,2069,310,3195,6435,3349,1024,5259,2598,3808,1934,3742,790,1605,1336,902,1525,2092,3480,1234,4788,3820,697,5432,7817,5059,3482,2969,342,459,329,2418,87937.8,1128417,1480785.82508,897,684,1887,1694,529,3126,4543,4048,1296,5349,2714,3799,1921,3467,747,1317,1699,784,1483,1627,3755,1304,4408,3648,773,6131,7028,4803,3988,3544,310,479,510,2408,86699.2,1128417,1480785.82508
"55_VERIO.long.template_55",1159,727,3110,1950,643,3991,7222,4435,1289,5636,3541,4061,2475,4621,717,2170,2146,958,2234,1944,5429,1609,6027,4780,828,7707,9612,6414,4939,5311,339,643,414,2691,111376,1463361,1871342.35433,1340,770,3228,1664,670,4008,6124,5392,1555,6379,3346,3334,2354,5119,855,1574,2124,886,1433,1590,5024,1474,6589,4592,1282,8010,9282,6853,4977,5052,256,627,490,2890,111141,1463361,1871342.35433
"55_SKYRA.long.template_55",1199,742,3039,1958,631,3985,7413,4413,1219,5869,3325,4132,2411,4614,728,2123,2137,924,2206,1950,5315,1597,5903,4804,794,7802,9483,6546,4956,5381,340,582,428,2588,111535,1453572,1871342.35433,1386,773,3205,1684,709,4075,6331,5402,1555,6543,3359,3370,2304,5179,823,1541,2137,883,1444,1594,4905,1499,6506,4638,1154,8059,9172,6944,4989,5147,279,692,512,2856,111639,1453572,1871342.35433
"56_VERIO.long.template_56",1009,587,2668,1994,423,3797,5616,3899,1138,5907,2943,3884,2342,4473,880,1666,1306,905,1281,1752,5447,1095,6090,5137,652,7568,7451,6694,4226,4336,354,594,402,2503,101017,1347428,1701314.08404,1061,566,2357,2213,455,3379,3997,3697,1195,5929,2952,3802,2061,3845,688,1602,1802,805,1494,1984,5731,1198,6036,4182,1015,7097,7432,6104,4513,5468,302,496,523,2461,98438.3,1347428,1701314.08404
"56_SKYRA.long.template_56",1074,579,2668,1990,387,3873,5572,4101,1197,5895,2972,3844,2418,4499,857,1509,1330,894,1285,1776,5103,1096,5693,4955,631,7894,7385,6455,4203,4410,381,471,416,2575,100390,1331892,1701314.08404,1102,569,2287,2225,435,3479,4131,3820,1229,5964,3094,3765,2096,3878,671,1490,1837,792,1479,2053,5369,1200,5559,4115,972,7206,7370,6005,4498,5403,310,566,508,2673,98148.6,1331892,1701314.08404
